title,year,infobox,critics_count,critics_score,audience_count,audience_score,suppliers_list,rottentomatoes_year,rottentomatoes_genre,rottentomatoes_length
Loot,1970,"{'Directed by': ['Silvio Narizzano', '', ''], 'Screenplay by': ['Ray Galton', 'Alan Simpson', '', ''], 'Based on': ['by ', 'Joe Orton', '', ''], 'Produced by': ['Arthur Lewis', '', ''], 'Starring': ['Richard Attenborough', 'Lee Remick', 'Hywel Bennett', ""Milo O'Shea"", 'Roy Holder', '', ''], 'Cinematography': ['Austin Dempster', '', ''], 'Edited by': ['Martin Charles', '', ''], 'Music by': [' and Richard (Willing-Denton) later known as Richard Denton', 'Keith Mansfield', '', ''], 'Production company': ['Performing Arts', ''], 'Distributed by': ['British Lion Film Corporation', '', ''], 'Release date': ['31\xa0December\xa01970', '\n \n', ''], 'Running time': ['101 minutes', '', ''], 'Country': ['United Kingdom', '', ''], 'Language': ['English', '', '']}",1 Reviews,,100+ Ratings,35,,1970, Comedy, 1h 54m
The Little Theatre of Jean Renoir,1970,"{'Directed by': ['Jean Renoir', '', ''], 'Written by': ['Jean Renoir', '', ''], 'Produced by': ['Pierre Long', '', ''], 'Starring': ['Jeanne Moreau', 'Nino Formicola', '', ''], 'Cinematography': ['Georges Leclerc', '', ''], 'Edited by': ['Geneviève Winding', '', ''], 'Music by': ['Joseph Kosma', 'Jean Wiener', '', ''], 'Distributed by': [' (USA)', 'Phoenix Films', '', ''], 'Release date': ['15 December 1970', '', ''], 'Running time': ['100 minutes', '', ''], 'Countries': ['West Germany', 'Italy', 'France', '', ''], 'Language': ['French', '', '']}",4 Reviews,,Fewer than 50 Ratings,,,1970, Drama, 1h 40m
Love Story,1970,"{'Directed by': ['Arthur Hiller', '', ''], 'Screenplay by': ['Erich Segal', '', ''], 'Based on': ['by Erich Segal', '', ''], 'Produced by': ['Howard G. Minsky', '', ''], 'Starring': ['Ali MacGraw', ""Ryan O'Neal"", 'John Marley', 'Ray Milland', '\n \n', ''], 'Cinematography': ['Richard Kratina', '', ''], 'Edited by': ['Robert C. Jones', '', ''], 'Music by': ['Francis Lai', '', ''], 'Production companies': ['Love Story Company', 'Paramount Pictures'], 'Distributed by': ['Paramount Pictures', '', ''], 'Release date': ['December\xa016,\xa01970', '\n \n', ''], 'Running time': ['101 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', ''], 'Budget': ['$2.2 million', '', ''], 'Box office': ['$173.4 million', '', '']}",28 Reviews,68,"25,000+ Ratings",75,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('showtime', 'Subscription'), ('itunes', 'Rent/buy')]",1970, Romance/Drama, 1h 39m
Lost in the Desert,1970,"{'Directed by': ['Jamie Uys', '', ''], 'Written by': ['Jamie Uys', '', ''], 'Produced by': ['Jamie Uys', '', ''], 'Starring': ['Wynand Uys', 'Pieter Hauptfleisch', 'Jamie Uys', '', ''], 'Music by': ['Classical piano', '', ''], 'Distributed by': ['Ster-Kinekor Home Entertainment l', 'Columbia Pictures', '', ''], 'Release date': ['1969', '', ''], 'Running time': ['98 minutes', '', ''], 'Country': ['South Africa', '', ''], 'Languages': ['English', 'Afrikaans', '', '']}",0 Reviews,,Fewer than 50 Ratings,70,,1969, Adventure, 1h 21m
Lovers and Other Strangers,1970,"{'Directed by': ['Cy Howard', '', ''], 'Screenplay by': ['Joseph Bologna', 'David Zelag Goodman', 'Renée Taylor', '', ''], 'Based on': [' (play)', 'by Joseph Bologna and Renée Taylor', '', ''], 'Produced by': ['David Susskind', '', ''], 'Starring': ['Beatrice Arthur', 'Bonnie Bedelia', 'Michael Brandon', 'Richard Castellano', 'Bob Dishy', 'Harry Guardino', 'Marian Hailey', 'Anne Jackson', 'Cloris Leachman', 'Anne Meara', 'Gig Young', '', ''], 'Cinematography': ['Andrew Laszlo', '', ''], 'Edited by': ['David Bretherton', 'Sidney Katz', '', ''], 'Music by': ['Fred Karlin', '', ''], 'Production company': ['', 'ABC Pictures'], 'Distributed by': ['Cinerama Releasing Corporation', '', ''], 'Release date': ['August\xa012,\xa01970', '', ''], 'Running time': ['104 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', ''], 'Budget': ['$2.5 million', '', ''], 'Box office': ['$7.7 million', '', '']}",7 Reviews,100,500+ Ratings,73,,1970, Comedy, 1h 46m
Loving,1970,"{'Directed by': ['Irvin Kershner', '', ''], 'Screenplay by': ['Don Devlin', '', ''], 'Based on': ['by ', 'J.M. Ryan', '', ''], 'Produced by': ['Don Devlin', '', ''], 'Starring': ['Nancie Phillips', 'George Segal', 'Eva Marie Saint', 'Sterling Hayden', 'Keenan Wynn', '', ''], 'Cinematography': ['Gordon Willis', '', ''], 'Edited by': ['Robert Lawrence', '', ''], 'Music by': ['Bernardo Segall', '', ''], 'Distributed by': ['Columbia Pictures', '', ''], 'Release date': ['March\xa04,\xa01970', '\n \n', ''], 'Running time': ['89 minutes', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,1983, Drama, 1h 40m
Macho Callahan,1970,"{'Directed by': ['(as Bernard Kowalski)', 'Bernard L. Kowalski', '', ''], 'Screenplay by': ['Cliff Gould', '(as Clifford Newton Gould)', '', ''], 'Story by': ['Richard Carr', '', ''], 'Produced by': ['(as Bernard Kowalski)', 'Martin C. Schute', 'Bernard L. Kowalski', '', ''], 'Starring': ['David Janssen', 'Jean Seberg', 'Lee J. Cobb', 'James Booth', '', ''], 'Cinematography': ['Gerry Fisher', '', ''], 'Edited by': ['Fabien D. Tordjmann', '(as Fabien Tordiman)', 'Frank Mazzola', 'Jerry Taylor', '', ''], 'Music by': ['Patrick Williams', '', ''], 'Production company': ['Felicidad Productions', ''], 'Distributed by': ['Embassy Pictures', '', ''], 'Release date': ['August\xa017,\xa01970', '\n \n', ''], 'Running time': ['99 minutes', '', ''], 'Countries': ['Mexico', 'United States', '', ''], 'Language': ['English', '', '']}",1 Reviews,,Fewer than 50 Ratings,,,1970, Western, 1h 39m
Maidstone,1970,"{'Directed by': ['Norman Mailer', '', ''], 'Written by': ['Norman Mailer', '', ''], 'Produced by': ['Buzz Farber', 'Norman Mailer', 'Leo Garen', '', ''], 'Starring': ['Norman Mailer', 'Robert Gardiner', 'Carolyn McCullough', 'Lenny Morris ', ' ', 'Rip Torn', 'Beverly Bentley', 'Ultra Violet', 'Harris Yulin', '', ''], 'Cinematography': ['Nick Doob', 'Nicholas T. Proferes', 'Sheldon Rochlin', 'Diane Rocklin', 'Jan Welt', 'Richard Leacock', 'D. A. Pennebaker', '', ''], 'Edited by': ['Lana Jokel', 'Norman Mailer', 'Jan Welt', '', ''], 'Music by': ['Carol Stevens', 'Isaac Hayes', 'Wes Montgomery', '', ''], 'Production company': ['Supreme Mix Productions', ''], 'Distributed by': ['Supreme Mix Productions', ' (DVD)', 'The Criterion Collection', '', ''], 'Release date': ['1970', '\n \n', ''], 'Running time': ['110 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', '']}",1 Reviews,,Fewer than 50 Ratings,27,,1969, Drama, 1h 50m
Metello,1970,"{'Directed by': ['Mauro Bolognini', '', ''], 'Written by': ['Luigi Bazzoni', 'Mauro Bolognini', ""Suso Cecchi d'Amico"", 'Ugo Pirro', 'Vasco Pratolini', '', ''], 'Produced by': ['Gianni Hecht Lucari', 'Fausto Saraceni', '', ''], 'Starring': ['Massimo Ranieri', '', ''], 'Cinematography': ['Ennio Guarnieri', '', ''], 'Edited by': ['Nino Baragli', '', ''], 'Music by': ['Ennio Morricone', '', ''], 'Production company': ['Documento Film', ''], 'Release date': ['16\xa0April\xa01970', '\n \n', ''], 'Running time': ['107 minutes', '', ''], 'Country': ['Italy', '', ''], 'Language': ['Italian', '', '']}",0 Reviews,,Fewer than 50 Ratings,,"[('amazon-prime-video-us', 'Rent/buy')]",1970, Drama, 1h 42m
Move,1970,"{'Directed by': ['Stuart Rosenberg', '', ''], 'Written by': ['Joel Lieber', 'Stanley Hart', '', ''], 'Based on': ['novel by Joel Lieber', '', ''], 'Produced by': ['Pandro S. Berman', '', ''], 'Starring': ['Elliott Gould', 'Paula Prentiss', '', ''], 'Cinematography': ['William H. Daniels', '', ''], 'Edited by': ['Rita Roland', '', ''], 'Music by': ['Marvin Hamlisch', '', ''], 'Production company': ['Berman-Century Productions', ''], 'Distributed by': ['20th Century Fox', '', ''], 'Release date': ['July\xa031,\xa01970', '\n \n', ''], 'Running time': ['90 min', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', ''], 'Budget': ['$2,785,000', '', '']}",0 Reviews,,0 Ratings,,,1970, Comedy, 1h 30m
Michael the Brave,1970,"{'Directed by': ['Sergiu Nicolaescu', '', ''], 'Starring': ['Amza Pellea', 'Ion Besoiu', 'Olga Tudorache', 'Sergiu Nicolaescu', 'Ilarion Ciobanu', 'Mircea Albulescu', 'Florin Piersic', 'Ioana Bulcă', '', ''], 'Release date': ['1971', '\n \n', ''], 'Running time': ['203 minutes', '', ''], 'Country': ['Romania', '', ''], 'Language': ['Romanian', '', ''], 'Budget': ['ROL33,000,000 (estimated)', '', '']}",0 Reviews,,0 Ratings,,,1970, History/Drama, 2h 0m
The Moonshine War,1970,"{'Directed by': ['Richard Quine', '', ''], 'Screenplay by': ['Elmore Leonard', '', ''], 'Based on': ['1969 novel', 'by Elmore Leonard', '', ''], 'Produced by': ['Martin Ransohoff', '', ''], 'Starring': ['Patrick McGoohan', 'Richard Widmark', 'Alan Alda', 'Will Geer', '', ''], 'Cinematography': ['Richard H. Kline', '', ''], 'Edited by': ['Allan Jacobs', '', ''], 'Music by': ['Fred Karger', '', ''], 'Production company': ['', 'Filmways Pictures'], 'Distributed by': ['Metro-Goldwyn-Mayer', '', ''], 'Release date': ['July\xa01970', '\n \n', ''], 'Running time': ['100 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', '']}",3 Reviews,,Fewer than 50 Ratings,44,,1970, Crime/Drama, 1h 41m
o.k.,1970,"{'Directed by': ['Michael Verhoeven', '', ''], 'Written by': ['Michael Verhoeven', '', ''], 'Produced by': ['Rob Houwer', '', ''], 'Starring': ['Hanna Burgwitz', 'Gustl Bayrhammer', 'Eva Mattes', 'Hartmut Becker', 'Rolf Castell', '\n \n', ''], 'Cinematography': ['Igor Luther', 'Claus Neumann', '', ''], 'Music by': ['Axel Linstädt', '', ''], 'Distributed by': ['Houwer-Film', 'Film- und Fernsehproduktion Munich', '', ''], 'Release date': ['June\xa01970', ' (', ')', 'Berlin', '\n \n', ''], 'Running time': ['79 minutes', '', ''], 'Country': ['West Germany', '', ''], 'Language': ['German', '', '']}",1 Reviews,,0 Ratings,,"[('amazon-prime-video-us', 'Rent/buy')]",1970, Crime/Drama, 23m
On a Clear Day You Can See Forever,1970,"{'Directed by': ['Vincente Minnelli', '', ''], 'Written by': ['Alan Jay Lerner', '', ''], 'Based on': ['by Alan Jay Lerner', '', ''], 'Produced by': ['Howard W. Koch', '', ''], 'Starring': ['Barbra Streisand', 'Yves Montand', 'Bob Newhart', 'Larry Blyden', 'Simon Oakland', 'Jack Nicholson', 'John Richardson', '\n \n', ''], 'Cinematography': ['Harry Stradling', '', ''], 'Edited by': ['David Bretherton', '', ''], 'Music by': ['Alan Jay Lerner (Lyrics)', ' (Score)', 'Burton Lane', '\n \n', ''], 'Distributed by': ['Paramount Pictures', '', ''], 'Release date': ['June\xa017,\xa01970', '\n \n', ''], 'Running time': ['129 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', ''], 'Budget': ['$8 million', '', ''], 'Box office': ['$14 million', '', '']}",10 Reviews,100,"2,500+ Ratings",74,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",1970, Musical/Comedy, 2h 9m
Myra Breckinridge,1970,"{'Directed by': ['Michael Sarne', '', ''], 'Written by': ['Michael Sarne', 'David Giler', '', ''], 'Based on': ['by ', 'Gore Vidal', '', ''], 'Produced by': ['David Giler', 'Robert Fryer', '', ''], 'Starring': ['Mae West', 'John Huston', 'Raquel Welch', 'Rex Reed', 'Farrah Fawcett', '', ''], 'Cinematography': ['Richard Moore', '', ''], 'Edited by': ['Danford B. Greene', '', ''], 'Music by': ['John Phillips', '', ''], 'Distributed by': ['20th Century Fox', '', ''], 'Release date': ['June\xa024,\xa01970', '\n \n', ''], 'Running time': ['94 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', ''], 'Budget': ['$5 million', '', ''], 'Box office': ['$4 million (US/Canada)', '', '']}",22 Reviews,27,"1,000+ Ratings",35,,1970, Comedy/Lgbtq+, 1h 34m
My Husband's Wife,1970,"{'Original title': ['', ''], 'Directed by': ['Mahmoud Zulfikar', '', ''], 'Written by': ['Abo El Seoud El Ebiary', '', ''], 'Produced by': ['Naguib Knoury', '', ''], 'Starring': ['Salah Zulfikar', 'Naglaa Fathi', 'Nelly', '', ''], 'Cinematography': ['Mohsen Nasr', '', ''], 'Music by': ['Fathy Qourra', 'Mounir Mourad', '', ''], 'Distributed by': ['Naguib Khoury', '', ''], 'Release date': ['April\xa027,\xa01970', '', ''], 'Running time': ['110 minutes', '', ''], 'Country': ['Egypt', '', ''], 'Language': ['Egyptian Arabic', '', '']}",0 Reviews,,0 Ratings,,,2010, Drama, 2h 2m
Norwood,1970,"{'Directed by': ['Jack Haley Jr.', '', ''], 'Written by': ['Marguerite Roberts', '', ''], 'Based on': ['by ', 'Charles Portis', '', ''], 'Produced by': ['Hal Wallis', '', ''], 'Starring': ['Glen Campbell', 'Kim Darby', 'Joe Namath', 'Carol Lynley', 'Pat Hingle', 'Tisha Sterling', 'Dom DeLuise', 'Jack Haley', 'Cass Daley', '', ''], 'Music by': [', ', ', Mitchell Torok, Ramona Redd', 'Mac Davis', 'Al DeLory', '', ''], 'Distributed by': ['Paramount Pictures', '', ''], 'Release dates': ['May\xa021,\xa01970', ' (Dallas, TX)', '\n \n', ''], 'Running time': ['96 min.', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', ''], 'Box office': ['$1,750,000 (US/ Canada rentals)', '', '']}",0 Reviews,,0 Ratings,,,1970, Musical/Comedy, 1h 35m
Of Gods and the Undead,1970,"{'Directed by': ['Ruy Guerra', '', ''], 'Written by': ['Ruy Guerra', 'Flávio Império', 'Paulo José', '', ''], 'Produced by': ['Paulo José', 'César Thedim', '', ''], 'Starring': ['Norma Bengell', '', ''], 'Cinematography': ['Dib Lutfi', '', ''], 'Edited by': ['Ruy Guerra', '', ''], 'Release date': ['June\xa01970', '\n \n', ''], 'Running time': ['97 minutes', '', ''], 'Country': ['Brazil', '', ''], 'Language': ['Portuguese', '', '']}",0 Reviews,,Fewer than 50 Ratings,,,2001, Kids & family/Fantasy, 1h 30m
The Owl and the Pussycat,1970,"{'Directed by': ['Herbert Ross', '', ''], 'Screenplay by': ['Buck Henry', '', ''], 'Based on': ['by ', 'Bill Manhoff', '', ''], 'Produced by': ['Ray Stark', '', ''], 'Starring': ['Barbra Streisand', 'George Segal', '\n \n', ''], 'Cinematography': ['Harry Stradling', 'Andrew Laszlo', '\n \n', ''], 'Edited by': ['John F. Burnett', '', ''], 'Music by': ['Richard Halligan', '', ''], 'Production company': ['', 'Rastar'], 'Distributed by': ['Columbia Pictures', '', ''], 'Release date': ['November\xa03,\xa01970', ' (New York)', '\n \n', ''], 'Running time': ['95 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', ''], 'Box office': ['$23.6 million (domestic)', '', '']}",11 Reviews,82,"1,000+ Ratings",64,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",1970, Comedy, 1h 38m
One More Time,1970,"{'Directed by': ['Jerry Lewis', '', ''], 'Written by': ['Michael Pertwee', '', ''], 'Produced by': ['Milton Ebbins', '', ''], 'Starring': ['Sammy Davis Jr.', 'Peter Lawford', '', ''], 'Cinematography': ['Ernest Steward', '', ''], 'Music by': ['Les Reed', '', ''], 'Distributed by': ['United Artists', '', ''], 'Release date': ['May 1970', '\n \n', ''], 'Running time': ['92 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2016, Drama, 12m
One Day in the Life of Ivan Denisovich,1970,"{'Directed by': ['Caspar Wrede', '', ''], 'Screenplay by': ['Ronald Harwood', '', ''], 'Based on': ['by ', 'Aleksandr Solzhenitsyn', '', ''], 'Produced by': ['Caspar Wrede', '', ''], 'Starring': ['Tom Courtenay', 'Alfred Burke', 'James Maxwell', 'Eric Thompson', '', ''], 'Cinematography': ['Sven Nykvist', '', ''], 'Edited by': ['Thelma Connell', '', ''], 'Music by': ['Arne Nordheim', '', ''], 'Production companies': ['Leontes Films', 'Group W Films Norsk Film A/S'], 'Distributed by': [' ', ' ', 'Kommunenes Filmcentral', 'Cinerama Releasing Corporation', '', ''], 'Release dates': ['7\xa0December\xa01970', ' (Sweden)', '16\xa0May\xa01971', ' (United States)', '\n \n', ''], 'Running time': ['105 minutes', '', ''], 'Countries': ['United Kingdom', 'Norway', 'United States', '', ''], 'Language': ['English', '', '']}",6 Reviews,17,50+ Ratings,91,,1971, Drama, 1h 40m
One Song a Day Takes Mischief Away,1970,"{'Directed by': ['Krešo Golik', '', ''], 'Written by': ['Krešo Golik', ' ', 'Ivo Škrabalo', 'Vjekoslav Majer', '', ''], 'Starring': ['Franjo Majetić', 'Mirjana Bohanec', 'Relja Bašić', 'Mia Oremović', 'Tomislav Žganec', '', ''], 'Narrated by': ['Tomislav Žganec', '', ''], 'Cinematography': ['Ivica Rajković', '', ''], 'Edited by': ['Katja Majer', '', ''], 'Music by': ['Živan Cvitković', '', ''], 'Release date': ['1970', '\n \n', ''], 'Running time': ['85 minutes', '', ''], 'Country': ['Yugoslavia', '', ''], 'Language': ['Croatian', '', '']}",0 Reviews,,0 Ratings,,,1970, Comedy/Drama, 1h 25m
On the Comet,1970,"{'Directed by': ['Karel Zeman', '', ''], 'Written by': ['Karel Zeman', 'Jan Procházka', '', ''], 'Based on': ['by ', 'Jules Verne', '', ''], 'Starring': ['Magda Vášáryová', 'Emil Horváth', '', ''], 'Cinematography': ['Rudolf Stahl', '', ''], 'Edited by': ['Josef Valušiak', '', ''], 'Music by': ['Luboš Fišer', '', ''], 'Production companies': ['', ''], 'Distributed by': ['Ustredni pujcovna filmu Praze', '', ''], 'Release date': ['9\xa0October\xa01970', '\n \n', ''], 'Running time': ['73 minutes', '', ''], 'Country': ['Czechoslovakia', '', ''], 'Language': ['Czech', '', ''], 'Budget': ['7 Million KČs', '', '']}",0 Reviews,,Fewer than 50 Ratings,89,,1970, Sci-fi/Adventure, 1h 25m
The Over-the-Hill Gang Rides Again,1970,"{'Written by': ['Richard Carr', '', ''], 'Directed by': ['George McCowan', '', ''], 'Starring': ['Walter Brennan', 'Fred Astaire', 'Edgar Buchanan', 'Andy Devine', 'Chill Wills', 'Lana Wood', '', ''], 'Music by': ['David Raksin', '', ''], 'Country of origin': ['US', '', ''], 'Original language': ['English', '', ''], 'Producer': ['Shelley Hull', '', ''], 'Cinematography': ['Fleet Southcott', '', ''], 'Editor': ['Richard W. Farrell', '', ''], 'Running time': ['75 minutes', '', ''], 'Production company': ['Thomas-Spelling Productions', '', ''], 'Distributor': ['ABC', '', ''], 'Original release': ['November\xa017,\xa01970', '', ''], 'Preceded by': ['', '']}",0 Reviews,,50+ Ratings,31,"[('amazon-prime-video-us', 'Subscription'), ('paramount-plus-us', 'Subscription')]",1970, Western/Comedy, 1h 13m
The Phantom Tollbooth,1970,"{'Directed by': ['Dave Monahan ', 'Chuck Jones', 'Abe Levitow', '\n \n', ''], 'Screenplay by': ['Chuck Jones', 'Sam Rosen', '\n \n', ''], 'Based on': ['by ', 'Norton Juster', '', ''], 'Produced by': ['Chuck Jones', '', ''], 'Starring': ['Patti Gilbert', 'Butch Patrick', 'Mel Blanc', 'Daws Butler', 'Candy Candido', 'Hans Conried', 'June Foray', 'Shepard Menken', 'Cliff Norton', 'Larry Thor', 'Les Tremayne', '\n \n', ''], 'Cinematography': ['Lester Shorr', '', ''], 'Edited by': ['Jim Faris', '', ''], 'Music by': ['Dean Elliott', '', ''], 'Production company': ['', 'MGM Animation/Visual Arts'], 'Distributed by': ['Metro-Goldwyn-Mayer', '', ''], 'Release date': ['November\xa07,\xa01970', '\n \n', ''], 'Running time': ['89 minutes', '', ''], 'Country': ['United States', '', ''], 'Language': ['English', '', '']}",11 Reviews,100,"2,500+ Ratings",76,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",1969, Kids & family/Fantasy, 1h 30m
Patton,1970,"{'Directed by': ['Franklin J. Schaffner', '', ''], 'Screenplay by': ['Francis Ford Coppola', 'Edmund H. North', '\n \n', ''], 'Story by': ['Francis Ford Coppola', 'Edmund H. North', '\n \n', ''], 'Based on': ['by ', 'by ', 'Ladislas Farago', 'Omar N. Bradley', '\n \n', ''], 'Produced by': ['Frank McCarthy', '', ''], 'Starring': ['George C. Scott', 'Karl Malden', '\n \n', ''], 'Cinematography': ['Fred J. Koenekamp', '', ''], 'Edited by': ['Hugh Fowler', '', ''], 'Music by': ['Jerry Goldsmith', '', ''], 'Color process': ['Color by Deluxe', '', ''], 'Distributed by': ['20th Century Fox', '', ''], 'Release dates': ['February\xa05,\xa01970', ' (New York City-Premiere)', 'April\xa02,\xa01970', ' (USA)', '\n \n', ''], 'Running time': ['172 minutes', '', ''], 'Country': ['United States', '', ''], 'Languages': ['English', 'German', 'French', 'Russian', '', ''], 'Budget': ['$12.6\xa0million', '', ''], 'Box office': ['$45\xa0million ', '', '']}",52 Reviews,90,"25,000+ Ratings",93,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",1970, War/Biography, 2h 51m
