title,year,infobox,critics_count,critics_score,audience_count,audience_score,suppliers_list,rottentomatoes_year,rottentomatoes_genre,rottentomatoes_length
Jiang Ziya,2021,"{'': ['Jiāng Zǐyá', '', ''], 'Directed by': ['Cheng Teng', 'Li Wei', '\n \n', ''], 'Screenplay by': ['Xie Xiying', '', ''], 'Based on': ['by ', 'Xu Zhonglin', '', ''], 'Produced by': ['Wang Jing', 'Gao Weihua', '\n \n', ''], 'Starring': ['Zheng Xi', 'Yang Ning', 'Tutehameng', 'Yan Meme', 'Ji Guanlin', 'Jiang Guangtao', '\n \n', ''], 'Music by': ['Raymond Wong', '', ''], 'Production companies': ['Coloroom Pictures Zhongchuan Hedao Cocoa beans Animation', 'Beijing Enlight Pictures'], 'Distributed by': ['Beijing Enlight Pictures', '', ''], 'Release date': ['October\xa01,\xa02020', '\n \n', ''], 'Running time': ['110 minutes', '', ''], 'Country': ['China', '', ''], 'Language': ['Mandarin', '', ''], 'Box office': ['$243.8 million', '', '']}",6 Reviews,83,Fewer than 50 Verified Ratings,88,"[('vudu', 'Rent/buy'), ('peacock', 'Free'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2019, Fantasy/Adventure, 1h 50m
Lost in Russia,2021,"{'': ['Jiǒng Mā', '', ''], 'Directed by': ['Xu Zheng', '', ''], 'Written by': ['He Keke', 'Bululufu', 'He Yiqiao', 'Xu Zheng', '', ''], 'Produced by': ['Liu Ruifang', '', ''], 'Starring': ['Huang Meiying', 'Xu Zheng', 'Yuan Quan', '', ''], 'Cinematography': ['Liu Yizeng', '', ''], 'Edited by': ['Wang Yuan', '', ''], 'Music by': ['Yang Jiang', 'Zhao Nan', '', ''], 'Production companies': ['Huanxi Media Hg Entertainment Maoyan Sublime Media Joy Leader Culture Communication Co., Ltd. Mokexing Film Beijing Co., Ltd.', ''], 'Distributed by': ['ByteDance', '', ''], 'Release date': ['25\xa0January\xa02020', '\n \n', ''], 'Running time': ['126 minutes', '', ''], 'Country': ['China', '', ''], 'Language': ['Mandarin', '', '']}",0 Reviews,,0 Ratings,,,2020, Comedy, 2h 6m
Vanguard,2021,"{'': ['', ''], 'Directed by': ['Stanley Tong', '', ''], 'Written by': ['Stanley Tong', '', ''], 'Produced by': ['Stanley Tong', 'Barbie Tung', '\n \n', ''], 'Starring': ['Ai Lun', 'Jackie Chan', 'Yang Yang', 'Miya Muqi', '\n \n', ''], 'Cinematography': ['Lee Chi-Wah', '', ''], 'Edited by': ['Chi Wai Yau', '', ''], 'Music by': ['Nathan Wang', '', ''], 'Production companies': ['', '', 'China Film International Media Co.', 'Shanghai Lix Entertainment', 'Epitome Capital', 'Shenzhen Media Film & Television', 'Tencent Pictures'], 'Distributed by': ['Golden Screen Cinemas', '', ''], 'Release date': ['30\xa0September\xa02020', '\n \n', ''], 'Running time': ['108 minutes', '', ''], 'Country': ['China', '', ''], 'Languages': ['Mandarin', 'English', 'Arabic', '\n \n', ''], 'Box office': ['$50.6 million', '', '']}",69 Reviews,29,100+ Verified Ratings,51,"[('vudu', 'Rent/buy'), ('hulu', 'Subscription'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2020, Action/Mystery & thriller, 1h 48m
Air Strike,2021,"{'': ['dà hōngzhà', '', ''], 'Literally': ['', ''], 'Directed by': ['Xiao Feng', '', ''], 'Produced by': ['Jian-Xiang Shi ', ' Buting Yang', '', ''], 'Starring': [' ', ' ', ' ', ' ', 'Liu Ye', 'Bruce Willis', 'Song Seung-heon', 'William Chan', '', ''], 'Cinematography': ['Yang Shu', '', ''], 'Edited by': ['Robert A. Ferretti ', ' Chi-Leung Kwong', '', ''], 'Music by': ['Liguang Wang', '', ''], 'Production companies': ['Origin Films (Beijing) Investment Co. Ltd. Shanghai Nangou Films Co. Ltd. Shanghai Film Group Hollywood International Film Exchange', 'China Film Group'], 'Distributed by': ['China Film Group', 'Blue Box International', '\n \n', ''], 'Release date': ['October\xa026,\xa02018', ' (United States)', '\n \n', ''], 'Running time': ['96 minutes', '', ''], 'Country': ['China', '', ''], 'Languages': ['Mandarin ', ' English', '', ''], 'Budget': ['$65 million', '', ''], 'Box office': ['$532,377', '', '']}",0 Reviews,,0 Ratings,,,1955, Adventure, 1h 7m
Affairs of the Art,2021,"{'Directed by': ['Joanna Quinn', '', ''], 'Written by': ['Les Mills', '', ''], 'Produced by': ['Les Mills', 'Michael Fukushima', '', ''], 'Starring': ['Menna Trussler', 'Brendan Charleson', 'Joanna Quinn', 'Mali Ann Rees', '', ''], 'Edited by': ['Mia Rose Goddard', '', ''], 'Music by': ['Benjamin Talbott', '', ''], 'Production companies': ['Beryl Productions International Ltd.', 'The National Film Board of Canada'], 'Distributed by': ['The Animation Showcase', '', ''], 'Release date': ['January\xa031,\xa02021', ' (', ')', 'Clermont-Ferrand International Short Film Festival', '\n \n', ''], 'Running time': ['16 minutes', '', ''], 'Countries': ['United Kingdom', 'Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,Fewer than 50 Ratings,,,2021, Comedy/Animation, 16m
All My Puny Sorrows,2021,"{'Directed by': ['Michael McGowan', '', ''], 'Written by': ['Michael McGowan', '', ''], 'Based on': ['by ', 'Miriam Toews', '', ''], 'Produced by': ['Michael McGowan', 'Patrice Theroux', 'Tyler Levine', 'Katelyn Cursio', '\n \n', ''], 'Starring': ['Alison Pill', 'Sarah Gadon', 'Amybeth McNulty', 'Mare Winningham', '\n \n', ''], 'Cinematography': ['Daniel Grant', '', ''], 'Edited by': ['Orlee Buium', 'Michelle Szemberg', '\n \n', ''], 'Music by': ['Jonathan Goldsmith', '', ''], 'Production companies': ['', '', 'Mulmur Feed Co.', 'Sugar Shack Productions', 'Carousel Pictures'], 'Distributed by': ['Mongrel Media', '', ''], 'Release dates': ['September\xa010,\xa02021', ' (', ')', 'April\xa015,\xa02022', ' (Canada)', 'TIFF', '\n \n', ''], 'Running time': ['103 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', ''], 'Budget': ['$5 million', '', '']}",40 Reviews,73,Fewer than 50 Ratings,88,"[('vudu', 'Rent/buy'), ('hulu', 'Subscription'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Drama, 1h 43m
Angakusajaujuq: The Shaman's Apprentice,2021,"{'Directed by': ['Zacharias Kunuk', '', ''], 'Written by': ['Zacharias Kunuk', 'Jonathan Frantz', '', ''], 'Produced by': ['Neil Christopher', 'Jonathan Frantz', 'Zacharias Kunuk', 'Nadia Mike', '', ''], 'Starring': ['Jacky Qrunnut', 'Madeline Ivalu', 'Lucy Tulugarjuk', '', ''], 'Cinematography': ['Evan Derushie', '', ''], 'Edited by': ['Evan Derushie', 'Daniel Dietzel', 'Maia Iotzova', '', ''], 'Music by': ['Sylvia Ipirautaq Cloutier', 'Beatrice Deer', '', ''], 'Production companies': ['Kingulliit Productions', 'Taqqut Productions'], 'Distributed by': ['Isuma', '', ''], 'Release date': ['June\xa014,\xa02021', ' (', ')', 'Annecy', '\n \n', ''], 'Running time': ['20 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['English', 'Inuktitut', '', '']}",0 Reviews,,0 Ratings,,,2021, Drama/Mystery & thriller, 20m
Brain Freeze,2021,"{'Directed by': ['Julien Knafo', '', ''], 'Written by': ['Julien Knafo', '', ''], 'Produced by': ['Barbara Shrier', '', ''], 'Starring': ['Iani Bédard', 'Roy Dupuis', '', ''], 'Cinematography': ['Marc Simpson-Threlford', '', ''], 'Edited by': ['Glenn Berman', '', ''], 'Music by': ['Julien Knafo', '', ''], 'Production company': ['Palomar', ''], 'Distributed by': ['Filmoption', '', ''], 'Release date': ['August\xa05,\xa02021', ' (', ')', 'Fantasia', '\n \n', ''], 'Running time': ['91 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['French', '', '']}",8 Reviews,75,Fewer than 50 Ratings,17,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Horror/Comedy, 1h 31m
Captive,2021,"{'Directed by': ['Mellissa Fung', '', ''], 'Written by': ['Mellissa Fung', '', ''], 'Produced by': ['Stuart Coxe', 'Nida Marji', '', ''], 'Starring': ['Mellissa Fung', '', ''], 'Cinematography': ['Duraid Munajim', '', ''], 'Edited by': ['Jonathan Wong', '', ''], 'Music by': ['Ohad Benchetrit', 'Justin Small', '', ''], 'Production company': ['Antica Productions', ''], 'Distributed by': ['TVOntario', '', ''], 'Release date': ['February\xa016,\xa02021', '\n \n', ''], 'Running time': ['107 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,,2020, Documentary, 1h 30m
Archipelago,2021,"{'': ['', ''], 'Directed by': ['Félix Dufour-Laperrière', '', ''], 'Written by': ['Félix Dufour-Laperrière', '', ''], 'Produced by': ['Félix Dufour-Laperrière', 'Nicolas Dufour-Laperrière', '', ''], 'Narrated by': ['Mattis Savard-Verhoeven', 'Florence Blain Mbaye', '', ''], 'Edited by': ['Félix Dufour-Laperrière', '', ''], 'Music by': ['Christophe Lamarche-Ledoux', 'Stéphane Lafleur', '', ''], 'Production company': [""L'Embuscade Films"", ''], 'Distributed by': ['La Distributrices de Films', 'Miyu Distribution', '', ''], 'Release date': ['February\xa04,\xa02021', ' (', ')', 'IFFR', '\n \n', ''], 'Running time': ['72 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['French', 'Innu-aimun', '', '']}",25 Reviews,96,"1,000+ Ratings",59,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2010, Drama, 1h 54m
Bad Seeds,2021,"{'': ['', ''], 'Directed by': ['Claude Cloutier', '', ''], 'Produced by': ['Galilé Marion-Gauvin', 'Julie Roy', '', ''], 'Edited by': ['Guillaume Fortin', '', ''], 'Music by': ['Robert Marcel Lepage', '', ''], 'Production company': [""Productions l'Unite Centrale \nThe National Film Board of Canada"", ''], 'Distributed by': ['National Film Board of Canada', '', ''], 'Release date': ['May\xa020,\xa02021', ' (', ')', ""Sommets du cinéma d'animation"", '\n \n', ''], 'Running time': ['6 minutes', '', ''], 'Country': ['Canada', '', '']}",0 Reviews,,Fewer than 50 Ratings,,"[('netflix', 'Subscription')]",2018, Comedy/Drama, 1h 40m
Be Still,2021,"{'Directed by': ['Elizabeth Lazebnik', '', ''], 'Written by': ['Elizabeth Lazebnik', ""Keely O'Brien"", 'Sophie Jarvis', '', ''], 'Based on': [' by ', 'Janet Munsil', '', ''], 'Produced by': ['Sara Blake', '', ''], 'Starring': ['Piercey Dalton', 'Daniel Arnold', '', ''], 'Cinematography': ['Suzanne Friesen', '', ''], 'Edited by': ['Joshua Hemming', '', ''], 'Music by': ['Joshua Hemming', '', ''], 'Production company': ['Ceroma Films', ''], 'Release date': ['October\xa06,\xa02021', ' (', ')', 'VIFF', '\n \n', ''], 'Running time': ['83 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",0 Reviews,,0 Ratings,,"[('amazon-prime-video-us', 'Rent/buy')]",2020, Drama, 29m
Big Giant Wave,2021,"{'': ['', ''], 'Directed by': ['Marie-Julie Dallaire', '', ''], 'Written by': ['Andrée Blais', 'Marie-Julie Dallaire', '', ''], 'Produced by': ['Marie-Julie Dallaire', 'Nathan Ross', 'Alex Sliman', 'Jean-Marc Vallée', '', ''], 'Starring': ['Patrick Watson', 'Stéphane Tétreault', 'Osunlade', '', ''], 'Cinematography': ['Josée Deshaies', 'Tobie Marier Robitaille', '', ''], 'Edited by': ['Louis-Martin Paradis', '', ''], 'Production company': ['Griffinpark Films', ''], 'Distributed by': ['Les Films Séville', '', ''], 'Release date': ['March\xa019,\xa02021', ' (IFFA)', '\n \n', ''], 'Running time': ['88 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['English', 'French', '', '']}",0 Reviews,,0 Ratings,,,2020, Documentary/Music, 1h 28m
Boobs,2021,"{'': ['', ''], 'Directed by': ['Marie Valade', '', ''], 'Written by': ['Marie Valade', '', ''], 'Produced by': ['Marie Valade', '', ''], 'Edited by': ['Paul Tom', 'Marie Valade', '', ''], 'Music by': ['Sasha Ratcliffe', '', ''], 'Animation by': ['Marie Valade', 'Vincent Éthier', 'Cielle Graham', 'Bogdan Anifrani', 'Mathieu Girard', 'Éléonore Mantelle', '', ''], 'Distributed by': ['La Distributrice de films', '', ''], 'Release date': ['June\xa014,\xa02021', ' (', ')', 'Annecy', '\n \n', ''], 'Running time': ['8 minutes', '', ''], 'Country': ['Canada', '', '']}",0 Reviews,,Fewer than 50 Ratings,,,2014, Documentary/Biography, 1h 27m
Bootlegger,2021,"{'Directed by': ['Caroline Monnet', '', ''], 'Written by': ['Caroline Monnet', 'Daniel Watchorn', '', ''], 'Produced by': ['Catherine Chagnon', '', ''], 'Starring': ['Kawennáhere Devery Jacobs', 'Pascale Bussières', '', ''], 'Cinematography': ['Nicolas Canniccioni', '', ''], 'Edited by': ['Aube Foglia', '', ''], 'Music by': ['Jean Martin', 'Tanya Tagaq', '', ''], 'Production company': ['Microclimat Films', ''], 'Distributed by': ['MK2 Mile End', '', ''], 'Release date': ['September\xa025,\xa02021', ' (Cinefest)', '\n \n', ''], 'Running time': ['81 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['French', 'Anishinabemowin', '', '']}",0 Reviews,,0 Ratings,,,2021, Drama, 1h 21m
Confessions of a Hitman,2021,"{'': ['', ''], 'Directed by': ['Luc Picard', '', ''], 'Written by': ['Sylvain Guy', '', ''], 'Based on': [' by Éric Thibault and Félix Séguin', '', ''], 'Produced by': ['Christian Larouche', '', ''], 'Starring': ['Luc Picard', '', ''], 'Cinematography': ['François Dutil', '', ''], 'Edited by': ['Carmen-Mélanie Pépin', '', ''], 'Music by': ['Daniel Bélanger', '', ''], 'Production company': ['Christal Films', ''], 'Distributed by': ['Les Films Opale', '', ''], 'Release date': ['December\xa04,\xa02021', ' (', ')', 'Whistler', '\n \n', ''], 'Running time': ['109 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['French', '', '']}",0 Reviews,,50+ Ratings,,,1994, Crime/Drama, 1h 33m
"Dawn, Her Dad and the Tractor",2021,"{'Directed by': ['Shelley Thompson', '', ''], 'Written by': ['Shelley Thompson', '', ''], 'Produced by': ['Terry Greenlaw', 'Shelley Thompson', '', ''], 'Starring': ['Maya Henry', 'Reid Price', 'Robb Wells', 'Amy Groening', '', ''], 'Cinematography': ['Kevin A. Fraser', 'Frank Adam Novak', '', ''], 'Edited by': ['Amy Mielke', '', ''], 'Music by': ['Scott Macmillan', '', ''], 'Production companies': ['Picture Plant Rusty Tractor', ''], 'Release date': ['May\xa027,\xa02021', ' (', ')', 'Inside Out', '\n \n', ''], 'Running time': ['90 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",1 Reviews,,0 Ratings,,,2021, Drama, 1h 30m
Dead Man's Switch: A Crypto Mystery,2021,"{'Directed by': ['Sheona McDonald', '', ''], 'Written by': ['Sheona McDonald', '', ''], 'Produced by': ['Sheona McDonald', 'Betsy Carson', '', ''], 'Cinematography': ['Simon Schneider', 'Monica Guddat', '', ''], 'Edited by': ['Ness Van Hassel', '', ''], 'Production company': ['Dimestore Productions', ''], 'Distributed by': ['CBC Television', 'Discovery+', '', ''], 'Release date': ['April\xa029,\xa02021', ' (', ')', 'Hot Docs', '\n \n', ''], 'Running time': ['78 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",2 Reviews,,0 Ratings,,,2021, Documentary, 1h 18m
Drunken Birds,2021,"{'': ['', ''], 'Directed by': ['Ivan Grbovic', '', ''], 'Written by': ['Ivan Grbovic', 'Sara Mishara', '', ''], 'Produced by': ['Luc Déry', 'Kim McCraw', '', ''], 'Starring': ['Jorge Antonio Guerrero', 'Hélène Florent', 'Claude Legault', 'Marine Johnson', '', ''], 'Cinematography': ['Sara Mishara', '', ''], 'Edited by': ['Arthur Tarnowski', '', ''], 'Music by': ['Philippe Brault', '', ''], 'Production company': ['micro_scope', ''], 'Distributed by': ['Les Films Opale (Canada)', 'WaZabi Films (World)', '\n \n', ''], 'Release date': ['September\xa013,\xa02021', ' (', ')', 'TIFF', '\n \n', ''], 'Running time': ['104 minutes', '', ''], 'Countries': ['Canada', 'Mexico', '\n \n', ''], 'Languages': ['French', 'Spanish', '\n \n', '']}",0 Reviews,,0 Ratings,,"[('amazon-prime-video-us', 'Rent/buy')]",2021, Drama, 1h 45m
Dear Audrey,2021,"{'Directed by': ['Jeremiah Hayes', '', ''], 'Written by': ['Jeremiah Hayes', '', ''], 'Produced by': ['André Barro', 'Annette Clarke', 'Jeremiah Hayes', '', ''], 'Starring': ['Audrey Schirmer', 'Jacqueline Schirmer', 'Martin Duckworth', '', ''], 'Edited by': ['Jeremiah Hayes', '', ''], 'Music by': ['Walker Grimshaw', '', ''], 'Production companies': ['SwingDog Films', 'National Film Board of Canada Cineflix'], 'Distributed by': ['Super Channel', '', ''], 'Release date': ['November\xa019,\xa02021', ' (', ')', 'RIDM', '\n \n', ''], 'Running time': ['89 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",2 Reviews,,0 Ratings,,,2021, Documentary, 1h 29m
Dear Jackie,2021,"{'Directed by': ['Henri Pardo', '', ''], 'Written by': ['Henri Pardo', '', ''], 'Produced by': ['Katarina Soukup', '', ''], 'Cinematography': ['Vanessa Abadhir', 'Alex Margineanu', '', ''], 'Edited by': ['Dominique Sicotte', '', ''], 'Music by': ['Ramachandra Borcar', '', ''], 'Production company': ['CatBird Films', ''], 'Distributed by': ['Cinema Politica', '', ''], 'Release date': ['November\xa011,\xa02021', ' (', ')', 'RIDM', '\n \n', ''], 'Running time': ['90 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['English', 'French', '', '']}",1 Reviews,,0 Ratings,,,2021, Documentary, 1h 28m
The Exchange,2021,"{'Directed by': ['Dan Mazer', '', ''], 'Written by': ['Tim Long', '', ''], 'Produced by': ['Dan Hine', 'Christina Piovesan', 'Noah Segal', '\n \n', ''], 'Starring': ['Ed Oxenbould', 'Avan Jogia', 'Justin Hartley', '\n \n', ''], 'Cinematography': ['Jean-Phillippe Bernier', '', ''], 'Edited by': ['Mark Davies', '', ''], 'Music by': ['Michael Smith', 'Christopher Bauschinger', '\n \n', ''], 'Production companies': ['', '', 'First Generation Films', ""Who's On First"", 'Elevation Pictures', 'Ingenious Media', 'Los Angeles Media Fund', 'Screen Australia', 'Telefilm Canada', 'Crave'], 'Distributed by': ['Elevation Pictures', 'Quiver Distribution', '\n \n', ''], 'Release date': ['July\xa030,\xa02021', ' (North America)', '\n \n', ''], 'Countries': ['United States', 'United Kingdom', 'Australia', 'Canada', '\n \n', ''], 'Language': ['English', '', '']}",18 Reviews,67,Fewer than 50 Ratings,69,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('showtime', 'Subscription'), ('itunes', 'Rent/buy')]",2021, Comedy, 1h 33m
The Desperate Hour,2021,"{'Directed by': ['Phillip Noyce', '', ''], 'Written by': ['Chris Sparling', '', ''], 'Produced by': ['Andrew D. Corkin', 'Chris Sparling', 'Alex Lalonde', 'Zack Schiller', 'David Boies', 'Chris Parker', 'Dylan Sellers', 'Naomi Watts', '\n \n', ''], 'Starring': ['Naomi Watts', '', ''], 'Cinematography': ['John Brawley', '', ''], 'Edited by': ['Lee Haugen', '', ''], 'Music by': ['Fil Eisler', '', ''], 'Production companies': ['', '', 'Untapped', 'Boies/Schiller Entertainment', 'Limelight'], 'Distributed by': ['Vertical Entertainment', 'Roadside Attractions', '\n \n', ''], 'Release date': ['September\xa012,\xa02021', ' (', ')', 'TIFF', '\n \n', ''], 'Running time': ['84 minutes', '', ''], 'Countries': ['United States', 'Canada', '\n \n', ''], 'Language': ['English', '', '']}",78 Reviews,28,100+ Ratings,,"[('vudu', 'Rent/buy'), ('hulu', 'Subscription'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Mystery & thriller/Drama, 1h 24m
Donkeyhead,2021,"{'Directed by': ['Agam Darshi', '', ''], 'Written by': ['Agam Darshi', '', ''], 'Produced by': ['Kelly Balon', 'Anand Ramayya', '\n \n', ''], 'Starring': ['Agam Darshi', 'Stephen Lobo', 'Sandy Sidhu', 'Husein Madhavji', '\n \n', ''], 'Production company': ['Karma Film', ''], 'Distributed by': ['Level Film', 'Super Channel', 'ARRAY', 'Netflix', '\n \n', ''], 'Release dates': ['December\xa01,\xa02021', ' (MISAFF)', 'January\xa021,\xa02022', ' (Netflix)', '\n \n', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', ''], 'Budget': ['$2 million', '', '']}",12 Reviews,92,Fewer than 50 Ratings,92,"[('netflix', 'Subscription')]",2022, Comedy/Drama, 1h 45m
Drifting Snow,2021,"{'Directed by': ['Ryan Noth', '', ''], 'Written by': ['Ryan Noth', '', ''], 'Produced by': ['Ryan Noth', 'Tess Girard', '', ''], 'Starring': ['Sonja Smits', 'Jonas Bonnetta', '', ''], 'Cinematography': ['Tess Girard', '', ''], 'Edited by': ['Andres Landau', '', ''], 'Music by': ['Jonas Bonnetta', '', ''], 'Production company': ['Fifth Town Films', ''], 'Distributed by': ['Game Theory Films', '', ''], 'Release date': ['March\xa02,\xa02021', ' (', ')', 'KCFF', '\n \n', ''], 'Running time': ['74 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",4 Reviews,,0 Ratings,,,2021, Drama, 1h 14m
Drinkwater,2021,"{'Directed by': ['Stephen Campanelli', '', ''], 'Written by': ['Luke Fraser', 'Edward McDonald', '', ''], 'Produced by': ['Graham Fraser', 'Dennis Swartman', '', ''], 'Starring': ['Daniel Doheny', 'Eric McCormack', 'Louriza Tronco', '', ''], 'Cinematography': ['Peter Wilke', '', ''], 'Edited by': ['Christopher A. Smith', '', ''], 'Music by': ['Rich Walters', '', ''], 'Production company': ['Suitcase Charlie Films', ''], 'Release date': ['September\xa025,\xa02021', ' (', ')', 'CIFF', '\n \n', ''], 'Running time': ['112 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",1 Reviews,,0 Ratings,,,2021, Comedy, 1h 57m
The Face of Anonymous,2021,"{'Genre': ['Documentary', '', ''], 'Written by': ['Gary Lang', '', ''], 'Directed by': ['Gary Lang', '', ''], 'Music by': ['Ken Myhr', '', ''], 'Country of origin': ['Canada', '', ''], 'Original language': ['English', '', ''], 'Producer': ['Ed Barreveld', '', ''], 'Cinematography': ['José Manuel Gálvez Araiza', 'Patrick McGowan', '', ''], 'Editor': ['Rob Ruzic', '', ''], 'Running time': ['87 minutes', '', ''], 'Production company': ['Storyline Entertainment', '', ''], 'Original network': ['TVOntario', 'Knowledge Network', '', ''], 'Original release': [' ', ' ', 'April\xa029,\xa02021', 'May\xa025,\xa02021', '\n \n \n \n', '']}",0 Reviews,,0 Ratings,,,2020, Documentary, 1h 27m
Fanny: The Right to Rock,2021,"{'Directed by': ['Bobbi Jo Hart', '', ''], 'Written by': ['Bobbi Jo Hart', '', ''], 'Produced by': ['Bobbi Jo Hart', 'Robbie Hart', '', ''], 'Starring': ['Fanny', '', ''], 'Cinematography': ['Claire Sanford', 'Sam Trudelle', 'Naomi Ture', '', ''], 'Edited by': ['Catherine Legault', '', ''], 'Music by': ['Daniel Toussaint', '', ''], 'Production company': ['Adobe Productions International', ''], 'Distributed by': ['Blue Ice Docs', '', ''], 'Release date': ['April\xa029,\xa02021', ' (', ')', 'Hot Docs', '\n \n', ''], 'Running time': ['92 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",20 Reviews,100,Fewer than 50 Ratings,79,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Documentary/Music, 1h 36m
The Gig Is Up,2021,"{'Directed by': ['Shannon Walsh', '', ''], 'Written by': ['Shannon Walsh', 'Julien Goetz', 'Harold Crooks', '', ''], 'Produced by': ['Luc Martin-Gousset', 'Ina Fichman', '', ''], 'Cinematography': ['Étienne Roussy', '', ''], 'Edited by': ['Sophie Farkas Bolla', '', ''], 'Music by': ['David Chalmin', '', ''], 'Production companies': ['Les Films du Balibari Intuitive Pictures Les Films du Point du Jour', ''], 'Distributed by': ['Dogwoof Pictures', '', ''], 'Release date': ['April\xa023,\xa02021', ' (', ')', 'CPH:DOX', '\n \n', ''], 'Running time': ['88 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",11 Reviews,100,Fewer than 50 Ratings,,"[('vudu', 'Rent/buy'), ('amazon-prime-video-us', 'Rent/buy')]",2021, Documentary, 1h 28m
Handle With Care: The Legend of the Notic Streetball Crew,2021,"{'Directed by': ['Kirk Thomas', 'Jeremy Schaulin-Rioux', '', ''], 'Written by': ['Joel Haywood', '', ''], 'Produced by': ['Ryan Sidhoo', '', ''], 'Cinematography': ['Hunter Wood', '', ''], 'Edited by': ['Sarah Cruise', 'Alec MacNeill Richardson', 'Jeremy Schaulin-Rioux', '', ''], 'Music by': ['Edo Vanbreemen', '', ''], 'Production company': ['The Notic Studios', ''], 'Release date': ['October\xa08,\xa02021', ' (', ')', 'VIFF', '\n \n', ''], 'Running time': ['86 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['English', '', '']}",2 Reviews,,0 Ratings,,,2021, Documentary/Sports, 1h 26m
The Guide to the Perfect Family,2021,"{'': ['', ''], 'Directed by': ['Ricardo Trogi', '', ''], 'Written by': ['François Avard', 'Jean-François Léger', 'Louis Morissette', '', ''], 'Produced by': ['Louis-Philippe Drolet', 'Félize Frappier', '', ''], 'Starring': ['Catherine Chabot', 'Louis Morissette', 'Émilie Bierre', 'Isabelle Guérard', '', ''], 'Cinematography': ['Geneviève Perron', '', ''], 'Edited by': ['Yvann Thibaudeau', '', ''], 'Music by': ['Frédéric Bégin', '', ''], 'Production company': ['KO24', ''], 'Distributed by': ['Les Films Opale', 'Netflix', '', ''], 'Release date': ['July\xa014,\xa02021', '\n \n', ''], 'Running time': ['102 minutes', '', ''], 'Country': ['Canada', '', ''], 'Language': ['French', '', '']}",3 Reviews,,Fewer than 50 Ratings,50,"[('netflix', 'Subscription')]",2021, Comedy/Drama, 1h 42m
Islands,2021,"{'Directed by': ['Martin Edralin', '', ''], 'Written by': ['Martin Edralin', '', ''], 'Produced by': ['Martin Edralin', 'Priscilla Galvez', '', ''], 'Starring': ['Vangie Alcasid', 'Sheila Lotuaco', 'Rogelio Balagtas', 'Esteban Comilang', '', ''], 'Cinematography': ['Diego Guijarro', '', ''], 'Edited by': ['Bryan Atkinson', '', ''], 'Production companies': ['Circus Zero Silent Tower', ''], 'Release date': ['March\xa016,\xa02021', ' (', ')', 'SXSW', '\n \n', ''], 'Running time': ['94 minutes', '', ''], 'Country': ['Canada', '', ''], 'Languages': ['English', 'Tagalog', '', '']}",21 Reviews,90,Fewer than 50 Ratings,,"[('amazon-prime-video-us', 'Rent/buy'), ('itunes', 'Rent/buy')]",2021, Drama, 1h 34m
